"topic_id","raw_file","clean_fle","title","url"
"443","articles/t443/raw_806.txt","articles/t443/clean_806.txt","Continuing education","https://en.wikipedia.org/wiki/Continuing_education"
"443","articles/t443/raw_741.txt","articles/t443/clean_741.txt","Age of majority","https://en.wikipedia.org/wiki/Age_of_majority"
"443","articles/t443/raw_731.txt","articles/t443/clean_731.txt","Education","https://en.wikipedia.org/wiki/Education"
"443","articles/t443/raw_758.txt","articles/t443/clean_758.txt","Education reform","https://en.wikipedia.org/wiki/Education_reform"
"481","articles/t481/raw_1033.txt","articles/t481/clean_1033.txt","Espionage","https://en.wikipedia.org/wiki/Espionage"
"481","articles/t481/raw_931.txt","articles/t481/clean_931.txt","Freedom of the press","https://en.wikipedia.org/wiki/Freedom_of_the_press"
"481","articles/t481/raw_1032.txt","articles/t481/clean_1032.txt","Censorship in Israel","https://en.wikipedia.org/wiki/Censorship_in_Israel"
"481","articles/t481/raw_923.txt","articles/t481/clean_923.txt","Gag order","https://en.wikipedia.org/wiki/Gag_order"
"481","articles/t481/raw_1104.txt","articles/t481/clean_1104.txt","High policing","https://en.wikipedia.org/wiki/High_policing"
"481","articles/t481/raw_1037.txt","articles/t481/clean_1037.txt","Extrajudicial killing","https://en.wikipedia.org/wiki/Extrajudicial_killing"
"481","articles/t481/raw_929.txt","articles/t481/clean_929.txt","Suppression of dissent","https://en.wikipedia.org/wiki/Suppression_of_dissent"
"481","articles/t481/raw_924.txt","articles/t481/clean_924.txt","Strategic lawsuit against public participation","https://en.wikipedia.org/wiki/Strategic_lawsuit_against_public_participation"
"481","articles/t481/raw_1111.txt","articles/t481/clean_1111.txt","State Secrets Protection Act","https://en.wikipedia.org/wiki/State_Secrets_Protection_Act"
"481","articles/t481/raw_928.txt","articles/t481/clean_928.txt","Censorship","https://en.wikipedia.org/wiki/Censorship"
"481","articles/t481/raw_1106.txt","articles/t481/clean_1106.txt","State secrets privilege","https://en.wikipedia.org/wiki/State_secrets_privilege"
"481","articles/t481/raw_962.txt","articles/t481/clean_962.txt","Information wants to be free","https://en.wikipedia.org/wiki/Information_wants_to_be_free"
"481","articles/t481/raw_927.txt","articles/t481/clean_927.txt","Freedom of speech","https://en.wikipedia.org/wiki/Freedom_of_speech"
"481","articles/t481/raw_1105.txt","articles/t481/clean_1105.txt","Espionage Act of 1917","https://en.wikipedia.org/wiki/Espionage_Act_of_1917"
"481","articles/t481/raw_925.txt","articles/t481/clean_925.txt","Defense (legal)","https://en.wikipedia.org/wiki/Defense_(legal)"
"481","articles/t481/raw_966.txt","articles/t481/clean_966.txt","Pentagon Papers","https://en.wikipedia.org/wiki/Pentagon_Papers"
"481","articles/t481/raw_1108.txt","articles/t481/clean_1108.txt","Information privacy","https://en.wikipedia.org/wiki/Information_privacy"
"481","articles/t481/raw_961.txt","articles/t481/clean_961.txt","ARTICLE 19","https://en.wikipedia.org/wiki/ARTICLE_19"
"481","articles/t481/raw_934.txt","articles/t481/clean_934.txt","National security","https://en.wikipedia.org/wiki/National_security"
"481","articles/t481/raw_933.txt","articles/t481/clean_933.txt","Classified information","https://en.wikipedia.org/wiki/Classified_information"
"481","articles/t481/raw_926.txt","articles/t481/clean_926.txt","Media transparency","https://en.wikipedia.org/wiki/Media_transparency"
"481","articles/t481/raw_1029.txt","articles/t481/clean_1029.txt","Uri Blau","https://en.wikipedia.org/wiki/Uri_Blau"
"481","articles/t481/raw_964.txt","articles/t481/clean_964.txt","Afghan War documents leak","https://en.wikipedia.org/wiki/Afghan_War_documents_leak"
"481","articles/t481/raw_1030.txt","articles/t481/clean_1030.txt","Tikun Olam (blog)","https://en.wikipedia.org/wiki/Tikun_Olam_(blog)"
"481","articles/t481/raw_1035.txt","articles/t481/clean_1035.txt","Targeted Killing in International Law","https://en.wikipedia.org/wiki/Targeted_Killing_in_International_Law"
"481","articles/t481/raw_963.txt","articles/t481/clean_963.txt","Iraq War documents leak","https://en.wikipedia.org/wiki/Iraq_War_documents_leak"
"481","articles/t481/raw_1242.txt","articles/t481/clean_1242.txt","Treason","https://en.wikipedia.org/wiki/Treason"
"481","articles/t481/raw_1109.txt","articles/t481/clean_1109.txt","Whistleblower","https://en.wikipedia.org/wiki/Whistleblower"
"481","articles/t481/raw_1031.txt","articles/t481/clean_1031.txt","Targeted killing","https://en.wikipedia.org/wiki/Targeted_killing"
"481","articles/t481/raw_1107.txt","articles/t481/clean_1107.txt","Transparency (behavior)","https://en.wikipedia.org/wiki/Transparency_(behavior)"
"481","articles/t481/raw_1103.txt","articles/t481/clean_1103.txt","Homeland security","https://en.wikipedia.org/wiki/Homeland_security"
"481","articles/t481/raw_1110.txt","articles/t481/clean_1110.txt","Access to Information Act","https://en.wikipedia.org/wiki/Access_to_Information_Act"
"481","articles/t481/raw_960.txt","articles/t481/clean_960.txt","Reporters Without Borders","https://en.wikipedia.org/wiki/Reporters_Without_Borders"
"481","articles/t481/raw_932.txt","articles/t481/clean_932.txt","Gag rule","https://en.wikipedia.org/wiki/Gag_rule"
"481","articles/t481/raw_967.txt","articles/t481/clean_967.txt","Israeli Military Censor","https://en.wikipedia.org/wiki/Israeli_Military_Censor"
"481","articles/t481/raw_1034.txt","articles/t481/clean_1034.txt","Haaretz","https://en.wikipedia.org/wiki/Haaretz"
"481","articles/t481/raw_1243.txt","articles/t481/clean_1243.txt","Secrecy","https://en.wikipedia.org/wiki/Secrecy"
"481","articles/t481/raw_1036.txt","articles/t481/clean_1036.txt","Israeli targeted killings","https://en.wikipedia.org/wiki/Israeli_targeted_killings"
"481","articles/t481/raw_965.txt","articles/t481/clean_965.txt","WikiLeaks","https://en.wikipedia.org/wiki/WikiLeaks"
"481","articles/t481/raw_930.txt","articles/t481/clean_930.txt","Freedom of information","https://en.wikipedia.org/wiki/Freedom_of_information"
"482","articles/t482/raw_993.txt","articles/t482/clean_993.txt","Legacy Tobacco Documents Library","https://en.wikipedia.org/wiki/Legacy_Tobacco_Documents_Library"
"482","articles/t482/raw_941.txt","articles/t482/clean_941.txt","Smoking","https://en.wikipedia.org/wiki/Smoking"
"482","articles/t482/raw_983.txt","articles/t482/clean_983.txt","Food, Conservation, and Energy Act of 2008","https://en.wikipedia.org/wiki/Food,_Conservation,_and_Energy_Act_of_2008"
"482","articles/t482/raw_935.txt","articles/t482/clean_935.txt","Subsidy","https://en.wikipedia.org/wiki/Subsidy"
"482","articles/t482/raw_992.txt","articles/t482/clean_992.txt","History of commercial tobacco in the United States","https://en.wikipedia.org/wiki/History_of_commercial_tobacco_in_the_United_States"
"482","articles/t482/raw_1187.txt","articles/t482/clean_1187.txt","Cherokee tobacco case","https://en.wikipedia.org/wiki/Cherokee_tobacco_case"
"482","articles/t482/raw_982.txt","articles/t482/clean_982.txt","Agricultural policy of the United States","https://en.wikipedia.org/wiki/Agricultural_policy_of_the_United_States"
"482","articles/t482/raw_981.txt","articles/t482/clean_981.txt","Agricultural subsidy","https://en.wikipedia.org/wiki/Agricultural_subsidy"
"482","articles/t482/raw_996.txt","articles/t482/clean_996.txt","Tobacco Institute","https://en.wikipedia.org/wiki/Tobacco_Institute"
"482","articles/t482/raw_942.txt","articles/t482/clean_942.txt","Cultivation of tobacco","https://en.wikipedia.org/wiki/Cultivation_of_tobacco"
"482","articles/t482/raw_938.txt","articles/t482/clean_938.txt","Tobacco control movement","https://en.wikipedia.org/wiki/Tobacco_control_movement"
"482","articles/t482/raw_1102.txt","articles/t482/clean_1102.txt","Cigarette taxes in the United States","https://en.wikipedia.org/wiki/Cigarette_taxes_in_the_United_States"
"482","articles/t482/raw_1000.txt","articles/t482/clean_1000.txt","Tobacco politics","https://en.wikipedia.org/wiki/Tobacco_politics"
"482","articles/t482/raw_991.txt","articles/t482/clean_991.txt","History of smoking","https://en.wikipedia.org/wiki/History_of_smoking"
"482","articles/t482/raw_1101.txt","articles/t482/clean_1101.txt","Tobacco advertising","https://en.wikipedia.org/wiki/Tobacco_advertising"
"482","articles/t482/raw_939.txt","articles/t482/clean_939.txt","Tobacco control","https://en.wikipedia.org/wiki/Tobacco_control"
"482","articles/t482/raw_994.txt","articles/t482/clean_994.txt","Family Smoking Prevention and Tobacco Control Act","https://en.wikipedia.org/wiki/Family_Smoking_Prevention_and_Tobacco_Control_Act"
"482","articles/t482/raw_1183.txt","articles/t482/clean_1183.txt","Tobacco MSA (Hawaii)","https://en.wikipedia.org/wiki/Tobacco_MSA_(Hawaii)"
"482","articles/t482/raw_1184.txt","articles/t482/clean_1184.txt","Tobacco Products Scientific Advisory Committee","https://en.wikipedia.org/wiki/Tobacco_Products_Scientific_Advisory_Committee"
"482","articles/t482/raw_998.txt","articles/t482/clean_998.txt","Women and smoking","https://en.wikipedia.org/wiki/Women_and_smoking"
"482","articles/t482/raw_1186.txt","articles/t482/clean_1186.txt","Tobacco colonies","https://en.wikipedia.org/wiki/Tobacco_colonies"
"482","articles/t482/raw_1181.txt","articles/t482/clean_1181.txt","U.S. Smokeless Tobacco Company","https://en.wikipedia.org/wiki/U.S._Smokeless_Tobacco_Company"
"482","articles/t482/raw_980.txt","articles/t482/clean_980.txt","Tobacco Master Settlement Agreement","https://en.wikipedia.org/wiki/Tobacco_Master_Settlement_Agreement"
"482","articles/t482/raw_936.txt","articles/t482/clean_936.txt","Tobacco","https://en.wikipedia.org/wiki/Tobacco"
"482","articles/t482/raw_1001.txt","articles/t482/clean_1001.txt","Imperial Tobacco v. British Columbia","https://en.wikipedia.org/wiki/Imperial_Tobacco_v._British_Columbia"
"482","articles/t482/raw_999.txt","articles/t482/clean_999.txt","Health effects of tobacco","https://en.wikipedia.org/wiki/Health_effects_of_tobacco"
"482","articles/t482/raw_995.txt","articles/t482/clean_995.txt","TheTruth.com","https://en.wikipedia.org/wiki/TheTruth.com"
"482","articles/t482/raw_988.txt","articles/t482/clean_988.txt","Nicotine","https://en.wikipedia.org/wiki/Nicotine"
"482","articles/t482/raw_990.txt","articles/t482/clean_990.txt","Cigar","https://en.wikipedia.org/wiki/Cigar"
"482","articles/t482/raw_997.txt","articles/t482/clean_997.txt","Smoking ban","https://en.wikipedia.org/wiki/Smoking_ban"
"482","articles/t482/raw_943.txt","articles/t482/clean_943.txt","Tobacco industry","https://en.wikipedia.org/wiki/Tobacco_industry"
"482","articles/t482/raw_1182.txt","articles/t482/clean_1182.txt","Tobacco industry in Argentina","https://en.wikipedia.org/wiki/Tobacco_industry_in_Argentina"
"482","articles/t482/raw_940.txt","articles/t482/clean_940.txt","Agriculture","https://en.wikipedia.org/wiki/Agriculture"
"482","articles/t482/raw_989.txt","articles/t482/clean_989.txt","Passive smoking","https://en.wikipedia.org/wiki/Passive_smoking"
"482","articles/t482/raw_1185.txt","articles/t482/clean_1185.txt","Prevalence of tobacco consumption","https://en.wikipedia.org/wiki/Prevalence_of_tobacco_consumption"
"482","articles/t482/raw_937.txt","articles/t482/clean_937.txt","Tobacco smoking","https://en.wikipedia.org/wiki/Tobacco_smoking"
"482","articles/t482/raw_984.txt","articles/t482/clean_984.txt","Farm Security and Rural Investment Act of 2002","https://en.wikipedia.org/wiki/Farm_Security_and_Rural_Investment_Act_of_2002"
"483","articles/t483/raw_894.txt","articles/t483/clean_894.txt","Freedom of the press","https://en.wikipedia.org/wiki/Freedom_of_the_press"
"483","articles/t483/raw_888.txt","articles/t483/clean_888.txt","Censorship in the United States","https://en.wikipedia.org/wiki/Censorship_in_the_United_States"
"483","articles/t483/raw_897.txt","articles/t483/clean_897.txt","Laws against Holocaust denial","https://en.wikipedia.org/wiki/Laws_against_Holocaust_denial"
"483","articles/t483/raw_972.txt","articles/t483/clean_972.txt","Index on Censorship","https://en.wikipedia.org/wiki/Index_on_Censorship"
"483","articles/t483/raw_882.txt","articles/t483/clean_882.txt","Human rights","https://en.wikipedia.org/wiki/Human_rights"
"483","articles/t483/raw_885.txt","articles/t483/clean_885.txt","Hate speech","https://en.wikipedia.org/wiki/Hate_speech"
"483","articles/t483/raw_1124.txt","articles/t483/clean_1124.txt","Freedom of expression in India","https://en.wikipedia.org/wiki/Freedom_of_expression_in_India"
"483","articles/t483/raw_1089.txt","articles/t483/clean_1089.txt","Book burning","https://en.wikipedia.org/wiki/Book_burning"
"483","articles/t483/raw_1080.txt","articles/t483/clean_1080.txt","United States v. Southwestern Cable Co.","https://en.wikipedia.org/wiki/United_States_v._Southwestern_Cable_Co."
"483","articles/t483/raw_1064.txt","articles/t483/clean_1064.txt","Heckler's veto","https://en.wikipedia.org/wiki/Heckler's_veto"
"483","articles/t483/raw_1065.txt","articles/t483/clean_1065.txt","United Nations Human Rights Committee","https://en.wikipedia.org/wiki/United_Nations_Human_Rights_Committee"
"483","articles/t483/raw_970.txt","articles/t483/clean_970.txt","Schenck v. United States","https://en.wikipedia.org/wiki/Schenck_v._United_States"
"483","articles/t483/raw_1088.txt","articles/t483/clean_1088.txt","Dennis v. United States","https://en.wikipedia.org/wiki/Dennis_v._United_States"
"483","articles/t483/raw_896.txt","articles/t483/clean_896.txt","Censorship","https://en.wikipedia.org/wiki/Censorship"
"483","articles/t483/raw_976.txt","articles/t483/clean_976.txt","State secrets privilege","https://en.wikipedia.org/wiki/State_secrets_privilege"
"483","articles/t483/raw_1123.txt","articles/t483/clean_1123.txt","Canadian Human Rights Commission free speech controversy","https://en.wikipedia.org/wiki/Canadian_Human_Rights_Commission_free_speech_controversy"
"483","articles/t483/raw_881.txt","articles/t483/clean_881.txt","Freedom of speech by country","https://en.wikipedia.org/wiki/Freedom_of_speech_by_country"
"483","articles/t483/raw_969.txt","articles/t483/clean_969.txt","Shouting fire in a crowded theater","https://en.wikipedia.org/wiki/Shouting_fire_in_a_crowded_theater"
"483","articles/t483/raw_1063.txt","articles/t483/clean_1063.txt","Global Network Initiative","https://en.wikipedia.org/wiki/Global_Network_Initiative"
"483","articles/t483/raw_883.txt","articles/t483/clean_883.txt","Economic, social and cultural rights","https://en.wikipedia.org/wiki/Economic,_social_and_cultural_rights"
"483","articles/t483/raw_880.txt","articles/t483/clean_880.txt","Freedom of speech","https://en.wikipedia.org/wiki/Freedom_of_speech"
"483","articles/t483/raw_886.txt","articles/t483/clean_886.txt","Obscenity","https://en.wikipedia.org/wiki/Obscenity"
"483","articles/t483/raw_1066.txt","articles/t483/clean_1066.txt","Political correctness","https://en.wikipedia.org/wiki/Political_correctness"
"483","articles/t483/raw_884.txt","articles/t483/clean_884.txt","National security","https://en.wikipedia.org/wiki/National_security"
"483","articles/t483/raw_1087.txt","articles/t483/clean_1087.txt","Masses Publishing Co. v. Patten","https://en.wikipedia.org/wiki/Masses_Publishing_Co._v._Patten"
"483","articles/t483/raw_1086.txt","articles/t483/clean_1086.txt","Threatening the President of the United States","https://en.wikipedia.org/wiki/Threatening_the_President_of_the_United_States"
"483","articles/t483/raw_1126.txt","articles/t483/clean_1126.txt","Censorship in Australia","https://en.wikipedia.org/wiki/Censorship_in_Australia"
"483","articles/t483/raw_1079.txt","articles/t483/clean_1079.txt","Defamation","https://en.wikipedia.org/wiki/Defamation"
"483","articles/t483/raw_887.txt","articles/t483/clean_887.txt","First Amendment to the United States Constitution","https://en.wikipedia.org/wiki/First_Amendment_to_the_United_States_Constitution"
"483","articles/t483/raw_893.txt","articles/t483/clean_893.txt","Universal Declaration of Human Rights","https://en.wikipedia.org/wiki/Universal_Declaration_of_Human_Rights"
"483","articles/t483/raw_975.txt","articles/t483/clean_975.txt","Official Secrets Act","https://en.wikipedia.org/wiki/Official_Secrets_Act"
"483","articles/t483/raw_1121.txt","articles/t483/clean_1121.txt","Freedom of speech in Canada","https://en.wikipedia.org/wiki/Freedom_of_speech_in_Canada"
"483","articles/t483/raw_895.txt","articles/t483/clean_895.txt","Book censorship","https://en.wikipedia.org/wiki/Book_censorship"
"483","articles/t483/raw_1125.txt","articles/t483/clean_1125.txt","Censorship in France","https://en.wikipedia.org/wiki/Censorship_in_France"
"483","articles/t483/raw_1122.txt","articles/t483/clean_1122.txt","Censorship in Canada","https://en.wikipedia.org/wiki/Censorship_in_Canada"
"483","articles/t483/raw_1084.txt","articles/t483/clean_1084.txt","Clear and present danger","https://en.wikipedia.org/wiki/Clear_and_present_danger"
"483","articles/t483/raw_889.txt","articles/t483/clean_889.txt","Free speech zone","https://en.wikipedia.org/wiki/Free_speech_zone"
"483","articles/t483/raw_973.txt","articles/t483/clean_973.txt","Political censorship","https://en.wikipedia.org/wiki/Political_censorship"
"483","articles/t483/raw_1801.txt","articles/t483/clean_1801.txt","Censorship in the People's Republic of China","https://en.wikipedia.org/wiki/Censorship_in_the_People's_Republic_of_China"
"483","articles/t483/raw_974.txt","articles/t483/clean_974.txt","Freedom of thought","https://en.wikipedia.org/wiki/Freedom_of_thought"
"483","articles/t483/raw_1081.txt","articles/t483/clean_1081.txt","Fairness Doctrine","https://en.wikipedia.org/wiki/Fairness_Doctrine"
"483","articles/t483/raw_968.txt","articles/t483/clean_968.txt","Censorship in the United Kingdom","https://en.wikipedia.org/wiki/Censorship_in_the_United_Kingdom"
"483","articles/t483/raw_971.txt","articles/t483/clean_971.txt","Harm principle","https://en.wikipedia.org/wiki/Harm_principle"
"483","articles/t483/raw_1082.txt","articles/t483/clean_1082.txt","Censorship in Germany","https://en.wikipedia.org/wiki/Censorship_in_Germany"
"483","articles/t483/raw_1083.txt","articles/t483/clean_1083.txt","Freedom of speech in the United States","https://en.wikipedia.org/wiki/Freedom_of_speech_in_the_United_States"
"483","articles/t483/raw_898.txt","articles/t483/clean_898.txt","Holocaust denial","https://en.wikipedia.org/wiki/Holocaust_denial"
"483","articles/t483/raw_890.txt","articles/t483/clean_890.txt","Democracy","https://en.wikipedia.org/wiki/Democracy"
"483","articles/t483/raw_1128.txt","articles/t483/clean_1128.txt","Freedom of information","https://en.wikipedia.org/wiki/Freedom_of_information"
"483","articles/t483/raw_891.txt","articles/t483/clean_891.txt","United States Bill of Rights","https://en.wikipedia.org/wiki/United_States_Bill_of_Rights"
"483","articles/t483/raw_1085.txt","articles/t483/clean_1085.txt","Free speech fights","https://en.wikipedia.org/wiki/Free_speech_fights"
"483","articles/t483/raw_892.txt","articles/t483/clean_892.txt","European Convention on Human Rights","https://en.wikipedia.org/wiki/European_Convention_on_Human_Rights"
"601","articles/t601/raw_1555.txt","articles/t601/clean_1555.txt","Moral hazard","https://en.wikipedia.org/wiki/Moral_hazard"
"601","articles/t601/raw_1556.txt","articles/t601/clean_1556.txt","National Infrastructure Reinvestment Bank","https://en.wikipedia.org/wiki/National_Infrastructure_Reinvestment_Bank"
"601","articles/t601/raw_1766.txt","articles/t601/clean_1766.txt","Late-2000s recession","https://en.wikipedia.org/wiki/Late-2000s_recession"
"601","articles/t601/raw_1605.txt","articles/t601/clean_1605.txt","American Recovery and Reinvestment Act of 2009","https://en.wikipedia.org/wiki/American_Recovery_and_Reinvestment_Act_of_2009"
"601","articles/t601/raw_1530.txt","articles/t601/clean_1530.txt","Unemployment in the United States","https://en.wikipedia.org/wiki/Unemployment_in_the_United_States"
"601","articles/t601/raw_1764.txt","articles/t601/clean_1764.txt","Job losses caused by the late-2000s recession","https://en.wikipedia.org/wiki/Job_losses_caused_by_the_late-2000s_recession"
"601","articles/t601/raw_1554.txt","articles/t601/clean_1554.txt","Adverse selection","https://en.wikipedia.org/wiki/Adverse_selection"
"601","articles/t601/raw_1604.txt","articles/t601/clean_1604.txt","Unemployment","https://en.wikipedia.org/wiki/Unemployment"
"601","articles/t601/raw_1531.txt","articles/t601/clean_1531.txt","Economy of the United States","https://en.wikipedia.org/wiki/Economy_of_the_United_States"
"601","articles/t601/raw_1529.txt","articles/t601/clean_1529.txt","American Jobs Act","https://en.wikipedia.org/wiki/American_Jobs_Act"
"601","articles/t601/raw_1535.txt","articles/t601/clean_1535.txt","Surface and Air Transportation Programs Extension Act of 2011","https://en.wikipedia.org/wiki/Surface_and_Air_Transportation_Programs_Extension_Act_of_2011"
"601","articles/t601/raw_1622.txt","articles/t601/clean_1622.txt","We are the 99%","https://en.wikipedia.org/wiki/We_are_the_99%"
"601","articles/t601/raw_1534.txt","articles/t601/clean_1534.txt","Tax policy and economic inequality in the United States","https://en.wikipedia.org/wiki/Tax_policy_and_economic_inequality_in_the_United_States"
"601","articles/t601/raw_1533.txt","articles/t601/clean_1533.txt","Deficit reduction in the United States","https://en.wikipedia.org/wiki/Deficit_reduction_in_the_United_States"
"601","articles/t601/raw_1621.txt","articles/t601/clean_1621.txt","Jumpstart Our Business Startups Act","https://en.wikipedia.org/wiki/Jumpstart_Our_Business_Startups_Act"
"601","articles/t601/raw_1603.txt","articles/t601/clean_1603.txt","Jeff Sessions","https://en.wikipedia.org/wiki/Jeff_Sessions"
"601","articles/t601/raw_1553.txt","articles/t601/clean_1553.txt","Unemployment benefits","https://en.wikipedia.org/wiki/Unemployment_benefits"
"601","articles/t601/raw_1532.txt","articles/t601/clean_1532.txt","United States federal budget","https://en.wikipedia.org/wiki/United_States_federal_budget"
"602","articles/t602/raw_1592.txt","articles/t602/clean_1592.txt","Michelle Rhee","https://en.wikipedia.org/wiki/Michelle_Rhee"
"602","articles/t602/raw_1579.txt","articles/t602/clean_1579.txt","Free market","https://en.wikipedia.org/wiki/Free_market"
"602","articles/t602/raw_1583.txt","articles/t602/clean_1583.txt","Education in the United States","https://en.wikipedia.org/wiki/Education_in_the_United_States"
"602","articles/t602/raw_1606.txt","articles/t602/clean_1606.txt","Michael Gove","https://en.wikipedia.org/wiki/Michael_Gove"
"602","articles/t602/raw_1589.txt","articles/t602/clean_1589.txt","Michael Munger","https://en.wikipedia.org/wiki/Michael_Munger"
"602","articles/t602/raw_1538.txt","articles/t602/clean_1538.txt","Zelman v. Simmons-Harris","https://en.wikipedia.org/wiki/Zelman_v._Simmons-Harris"
"602","articles/t602/raw_1587.txt","articles/t602/clean_1587.txt","Comparison of United States presidential candidates, 2008","https://en.wikipedia.org/wiki/Comparison_of_United_States_presidential_candidates,_2008"
"602","articles/t602/raw_1597.txt","articles/t602/clean_1597.txt","Milton Friedman","https://en.wikipedia.org/wiki/Milton_Friedman"
"602","articles/t602/raw_2118.txt","articles/t602/clean_2118.txt","Educational inequality","https://en.wikipedia.org/wiki/Educational_inequality"
"602","articles/t602/raw_1578.txt","articles/t602/clean_1578.txt","Voucher privatization","https://en.wikipedia.org/wiki/Voucher_privatization"
"602","articles/t602/raw_1540.txt","articles/t602/clean_1540.txt","Service voucher","https://en.wikipedia.org/wiki/Service_voucher"
"602","articles/t602/raw_1588.txt","articles/t602/clean_1588.txt","Economic policy of Barack Obama","https://en.wikipedia.org/wiki/Economic_policy_of_Barack_Obama"
"602","articles/t602/raw_1601.txt","articles/t602/clean_1601.txt","The Foundation for Educational Choice","https://en.wikipedia.org/wiki/The_Foundation_for_Educational_Choice"
"602","articles/t602/raw_1539.txt","articles/t602/clean_1539.txt","School choice","https://en.wikipedia.org/wiki/School_choice"
"602","articles/t602/raw_1598.txt","articles/t602/clean_1598.txt","Private school","https://en.wikipedia.org/wiki/Private_school"
"602","articles/t602/raw_1536.txt","articles/t602/clean_1536.txt","Childcare voucher scheme","https://en.wikipedia.org/wiki/Childcare_voucher_scheme"
"602","articles/t602/raw_1586.txt","articles/t602/clean_1586.txt","Stanley plan","https://en.wikipedia.org/wiki/Stanley_plan"
"602","articles/t602/raw_1580.txt","articles/t602/clean_1580.txt","Marketization","https://en.wikipedia.org/wiki/Marketization"
"602","articles/t602/raw_1582.txt","articles/t602/clean_1582.txt","Charter school","https://en.wikipedia.org/wiki/Charter_school"
"602","articles/t602/raw_2119.txt","articles/t602/clean_2119.txt","Racial achievement gap in the United States","https://en.wikipedia.org/wiki/Racial_achievement_gap_in_the_United_States"
"602","articles/t602/raw_1581.txt","articles/t602/clean_1581.txt","Education in Sweden","https://en.wikipedia.org/wiki/Education_in_Sweden"
"602","articles/t602/raw_1599.txt","articles/t602/clean_1599.txt","State school","https://en.wikipedia.org/wiki/State_school"
"602","articles/t602/raw_1602.txt","articles/t602/clean_1602.txt","Centre for Civil Society","https://en.wikipedia.org/wiki/Centre_for_Civil_Society"
"602","articles/t602/raw_1607.txt","articles/t602/clean_1607.txt","Sweden","https://en.wikipedia.org/wiki/Sweden"
"602","articles/t602/raw_1600.txt","articles/t602/clean_1600.txt","Capitalism","https://en.wikipedia.org/wiki/Capitalism"
"602","articles/t602/raw_1590.txt","articles/t602/clean_1590.txt","Americans for Limited Government","https://en.wikipedia.org/wiki/Americans_for_Limited_Government"
"602","articles/t602/raw_1591.txt","articles/t602/clean_1591.txt","Howard Rich","https://en.wikipedia.org/wiki/Howard_Rich"
"602","articles/t602/raw_1585.txt","articles/t602/clean_1585.txt","Education reform","https://en.wikipedia.org/wiki/Education_reform"
"602","articles/t602/raw_1537.txt","articles/t602/clean_1537.txt","School voucher","https://en.wikipedia.org/wiki/School_voucher"
"602","articles/t602/raw_1584.txt","articles/t602/clean_1584.txt","Political positions of Ron Paul","https://en.wikipedia.org/wiki/Political_positions_of_Ron_Paul"
"603","articles/t603/raw_2109.txt","articles/t603/clean_2109.txt","Government spending","https://en.wikipedia.org/wiki/Government_spending"
"603","articles/t603/raw_1747.txt","articles/t603/clean_1747.txt","Project On Government Oversight","https://en.wikipedia.org/wiki/Project_On_Government_Oversight"
"603","articles/t603/raw_1550.txt","articles/t603/clean_1550.txt","Pork barrel","https://en.wikipedia.org/wiki/Pork_barrel"
"603","articles/t603/raw_1549.txt","articles/t603/clean_1549.txt","Citizens for Responsibility and Ethics in Washington","https://en.wikipedia.org/wiki/Citizens_for_Responsibility_and_Ethics_in_Washington"
"603","articles/t603/raw_1561.txt","articles/t603/clean_1561.txt","Logrolling","https://en.wikipedia.org/wiki/Logrolling"
"603","articles/t603/raw_1547.txt","articles/t603/clean_1547.txt","Earmark (politics)","https://en.wikipedia.org/wiki/Earmark_(politics)"
"603","articles/t603/raw_1752.txt","articles/t603/clean_1752.txt","Richard Mourdock","https://en.wikipedia.org/wiki/Richard_Mourdock"
"603","articles/t603/raw_2110.txt","articles/t603/clean_2110.txt","Socialism for the rich and capitalism for the poor","https://en.wikipedia.org/wiki/Socialism_for_the_rich_and_capitalism_for_the_poor"
"603","articles/t603/raw_1743.txt","articles/t603/clean_1743.txt","Political positions of John McCain","https://en.wikipedia.org/wiki/Political_positions_of_John_McCain"
"603","articles/t603/raw_1742.txt","articles/t603/clean_1742.txt","Political positions of Sarah Palin","https://en.wikipedia.org/wiki/Political_positions_of_Sarah_Palin"
"603","articles/t603/raw_2114.txt","articles/t603/clean_2114.txt","Hypothecated tax","https://en.wikipedia.org/wiki/Hypothecated_tax"
"603","articles/t603/raw_1560.txt","articles/t603/clean_1560.txt","Bonus Bill of 1817","https://en.wikipedia.org/wiki/Bonus_Bill_of_1817"
"603","articles/t603/raw_1755.txt","articles/t603/clean_1755.txt","Joe Ricketts","https://en.wikipedia.org/wiki/Joe_Ricketts"
"603","articles/t603/raw_1552.txt","articles/t603/clean_1552.txt","Porkbusters","https://en.wikipedia.org/wiki/Porkbusters"
"603","articles/t603/raw_1562.txt","articles/t603/clean_1562.txt","Cheese Factories on the Moon","https://en.wikipedia.org/wiki/Cheese_Factories_on_the_Moon"
"603","articles/t603/raw_1559.txt","articles/t603/clean_1559.txt","Citizens Against Government Waste","https://en.wikipedia.org/wiki/Citizens_Against_Government_Waste"
"603","articles/t603/raw_1745.txt","articles/t603/clean_1745.txt","Sarah Palin","https://en.wikipedia.org/wiki/Sarah_Palin"
"603","articles/t603/raw_1753.txt","articles/t603/clean_1753.txt","Direct lobbying in the United States","https://en.wikipedia.org/wiki/Direct_lobbying_in_the_United_States"
"603","articles/t603/raw_2106.txt","articles/t603/clean_2106.txt","United States Congress","https://en.wikipedia.org/wiki/United_States_Congress"
